Match ID,Map ID,Event,Team,Opponent,Mode,Map,Map Number,Player,Kills,Deaths,K/D,Plus/Minus,Map Result
3579,354,Florida,Atlanta FaZe,New York Subliners,Domination,Gun Runner,3,Cellium,15,19,0.79,-4,Win
3579,354,Florida,Atlanta FaZe,New York Subliners,Domination,Gun Runner,3,MajorManiak,18,12,1.5,6,Win
3579,354,Florida,Atlanta FaZe,New York Subliners,Domination,Gun Runner,3,Priestahh,21,21,1,0,Win
3579,354,Florida,Atlanta FaZe,New York Subliners,Domination,Gun Runner,3,Simp,29,19,1.53,10,Win
3579,355,Florida,New York Subliners,Atlanta FaZe,Hardpoint,Hackney Yard,4,Accuracy,21,24,0.88,-3,Win
3579,355,Florida,New York Subliners,Atlanta FaZe,Hardpoint,Hackney Yard,4,Attach,30,24,1.25,6,Win
3579,355,Florida,New York Subliners,Atlanta FaZe,Hardpoint,Hackney Yard,4,Mack,28,25,1.12,3,Win
3579,355,Florida,New York Subliners,Atlanta FaZe,Hardpoint,Hackney Yard,4,Temp,29,26,1.12,3,Win
3579,355,Florida,New York Subliners,Atlanta FaZe,Hardpoint,Hackney Yard,4,ZooMaa,25,27,0.93,-2,Win
3579,355,Florida,Atlanta FaZe,New York Subliners,Hardpoint,Hackney Yard,4,aBeZy,23,30,0.77,-7,Loss
3579,355,Florida,Atlanta FaZe,New York Subliners,Hardpoint,Hackney Yard,4,Cellium,26,22,1.18,4,Loss
3579,355,Florida,Atlanta FaZe,New York Subliners,Hardpoint,Hackney Yard,4,MajorManiak,25,26,0.96,-1,Loss
3579,355,Florida,Atlanta FaZe,New York Subliners,Hardpoint,Hackney Yard,4,Priestahh,29,33,0.88,-4,Loss
3579,355,Florida,Atlanta FaZe,New York Subliners,Hardpoint,Hackney Yard,4,Simp,23,22,1.05,1,Loss
3579,356,Florida,New York Subliners,Atlanta FaZe,Search and Destroy,Gun Runner,5,Accuracy,4,7,0.57,-3,Loss
3579,356,Florida,New York Subliners,Atlanta FaZe,Search and Destroy,Gun Runner,5,Attach,7,8,0.88,-1,Loss
3579,356,Florida,New York Subliners,Atlanta FaZe,Search and Destroy,Gun Runner,5,Mack,8,7,1.14,1,Loss
3579,356,Florida,New York Subliners,Atlanta FaZe,Search and Destroy,Gun Runner,5,Temp,7,8,0.88,-1,Loss
3579,356,Florida,New York Subliners,Atlanta FaZe,Search and Destroy,Gun Runner,5,ZooMaa,3,8,0.38,-5,Loss
3579,356,Florida,Atlanta FaZe,New York Subliners,Search and Destroy,Gun Runner,5,aBeZy,4,7,0.57,-3,Win
3579,356,Florida,Atlanta FaZe,New York Subliners,Search and Destroy,Gun Runner,5,Cellium,10,5,2,5,Win
3579,356,Florida,Atlanta FaZe,New York Subliners,Search and Destroy,Gun Runner,5,MajorManiak,9,5,1.8,4,Win
3579,356,Florida,Atlanta FaZe,New York Subliners,Search and Destroy,Gun Runner,5,Priestahh,5,6,0.83,-1,Win
3579,356,Florida,Atlanta FaZe,New York Subliners,Search and Destroy,Gun Runner,5,Simp,10,6,1.67,4,Win
3580,357,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,Azhir Cave,1,Chino,28,34,0.82,-6,Win
3580,357,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,Azhir Cave,1,Dashy,39,32,1.22,7,Win
3580,357,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,Azhir Cave,1,Kenny,27,36,0.75,-9,Win
3580,357,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,Azhir Cave,1,Slasher,29,25,1.16,4,Win
3580,357,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,Azhir Cave,1,TJHaly,42,33,1.27,9,Win
3580,357,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,aBeZy,32,39,0.82,-7,Loss
3580,357,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Cellium,34,31,1.1,3,Loss
3580,357,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,MajorManiak,26,24,1.08,2,Loss
3580,357,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Priestahh,29,41,0.71,-12,Loss
3580,357,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,1,Simp,39,30,1.3,9,Loss
3580,358,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Search and Destroy,Arklov Peak,2,Chino,5,9,0.56,-4,Loss
3580,358,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Search and Destroy,Arklov Peak,2,Dashy,9,8,1.13,1,Loss
3580,358,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Search and Destroy,Arklov Peak,2,Kenny,4,9,0.44,-5,Loss
3580,358,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Search and Destroy,Arklov Peak,2,Slasher,14,7,2,7,Loss
3580,358,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Search and Destroy,Arklov Peak,2,TJHaly,6,8,0.75,-2,Loss
3580,358,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,aBeZy,12,10,1.2,2,Win
3580,358,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Cellium,4,6,0.67,-2,Win
3580,358,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,MajorManiak,6,7,0.86,-1,Win
3580,358,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Priestahh,8,9,0.89,-1,Win
3580,358,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,2,Simp,11,6,1.83,5,Win
3580,359,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Domination,Hackney Yard,3,Chino,19,31,0.61,-12,Loss
3580,359,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Domination,Hackney Yard,3,Dashy,19,24,0.79,-5,Loss
3580,359,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Domination,Hackney Yard,3,Kenny,19,26,0.73,-7,Loss
3580,359,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Domination,Hackney Yard,3,Slasher,25,21,1.19,4,Loss
3580,359,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Domination,Hackney Yard,3,TJHaly,25,28,0.89,-3,Loss
3580,359,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,aBeZy,21,21,1,0,Win
3580,359,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Cellium,30,19,1.58,11,Win
3580,359,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,MajorManiak,26,19,1.37,7,Win
3580,359,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Priestahh,28,24,1.17,4,Win
3580,359,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Domination,Hackney Yard,3,Simp,25,24,1.04,1,Win
3580,360,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,St. Petrograd,4,Chino,26,29,0.9,-3,Loss
3580,360,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,St. Petrograd,4,Dashy,21,31,0.68,-10,Loss
3580,360,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,St. Petrograd,4,Kenny,21,24,0.88,-3,Loss
3580,360,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,St. Petrograd,4,Slasher,32,22,1.45,10,Loss
3580,360,Florida,OpTic Gaming Los Angeles,Atlanta FaZe,Hardpoint,St. Petrograd,4,TJHaly,19,29,0.66,-10,Loss
3580,360,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,St. Petrograd,4,aBeZy,28,24,1.17,4,Win
3580,360,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,St. Petrograd,4,Cellium,18,22,0.82,-4,Win
3580,360,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,St. Petrograd,4,MajorManiak,24,24,1,0,Win
3580,360,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,St. Petrograd,4,Priestahh,32,30,1.07,2,Win
3580,360,Florida,Atlanta FaZe,OpTic Gaming Los Angeles,Hardpoint,St. Petrograd,4,Simp,33,19,1.74,14,Win
3586,361,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Denz,27,18,1.5,9,Loss
3586,361,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Azhir Cave,1,KiSMET,27,31,0.87,-4,Loss
3586,361,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Louqa,21,27,0.78,-6,Loss
3586,361,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Shockz,26,26,1,0,Loss
3586,361,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Zed,25,24,1.04,1,Loss
3586,361,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Azhir Cave,1,Arcitys,21,20,1.05,1,Win
3586,361,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Azhir Cave,1,Envoy,23,23,1,0,Win
3586,361,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Azhir Cave,1,Formal,30,23,1.3,7,Win
3586,361,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Azhir Cave,1,Prestinni,24,33,0.73,-9,Win
3586,361,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Azhir Cave,1,Scump,27,27,1,0,Win
3586,362,Seattle,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Denz,8,7,1.14,1,Loss
3586,362,Seattle,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,KiSMET,2,7,0.29,-5,Loss
3586,362,Seattle,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Louqa,4,6,0.67,-2,Loss
3586,362,Seattle,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Shockz,4,7,0.57,-3,Loss
3586,362,Seattle,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Zed,4,7,0.57,-3,Loss
3586,362,Seattle,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Arcitys,8,6,1.33,2,Win
3586,362,Seattle,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Envoy,6,4,1.5,2,Win
3586,362,Seattle,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Formal,4,5,0.8,-1,Win
3586,362,Seattle,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Prestinni,8,4,2,4,Win
3586,362,Seattle,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Scump,8,3,2.67,5,Win
3586,363,Seattle,Paris Legion,Chicago Huntsmen,Domination,Gun Runner,3,Denz,20,10,2,10,Win
3586,363,Seattle,Paris Legion,Chicago Huntsmen,Domination,Gun Runner,3,KiSMET,24,22,1.09,2,Win
3586,363,Seattle,Paris Legion,Chicago Huntsmen,Domination,Gun Runner,3,Louqa,23,19,1.21,4,Win
3586,363,Seattle,Paris Legion,Chicago Huntsmen,Domination,Gun Runner,3,Shockz,24,17,1.41,7,Win
3586,363,Seattle,Paris Legion,Chicago Huntsmen,Domination,Gun Runner,3,Zed,19,20,0.95,-1,Win
3586,363,Seattle,Chicago Huntsmen,Paris Legion,Domination,Gun Runner,3,Arcitys,10,23,0.43,-13,Loss
3586,363,Seattle,Chicago Huntsmen,Paris Legion,Domination,Gun Runner,3,Envoy,19,23,0.83,-4,Loss
3586,363,Seattle,Chicago Huntsmen,Paris Legion,Domination,Gun Runner,3,Formal,20,19,1.05,1,Loss
3586,363,Seattle,Chicago Huntsmen,Paris Legion,Domination,Gun Runner,3,Prestinni,20,23,0.87,-3,Loss
3586,363,Seattle,Chicago Huntsmen,Paris Legion,Domination,Gun Runner,3,Scump,19,22,0.86,-3,Loss
3586,364,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,4,Denz,22,22,1,0,Loss
3586,364,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,4,KiSMET,26,35,0.74,-9,Loss
3586,364,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,4,Louqa,40,24,1.67,16,Loss
3586,364,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,4,Shockz,37,31,1.19,6,Loss
3586,364,Seattle,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,4,Zed,27,32,0.84,-5,Loss
3586,364,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,4,Arcitys,33,28,1.18,5,Win
3586,364,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,4,Envoy,32,30,1.07,2,Win
3586,364,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,4,Formal,27,22,1.23,5,Win
3586,364,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,4,Prestinni,22,37,0.59,-15,Win
3586,364,Seattle,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,4,Scump,30,35,0.86,-5,Win
3581,365,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Gun Runner,1,AquA,22,29,0.76,-7,Loss
3581,365,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Gun Runner,1,Blazt,19,22,0.86,-3,Loss
3581,365,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Gun Runner,1,Decemate,26,26,1,0,Loss
3581,365,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Gun Runner,1,Spart,23,30,0.77,-7,Loss
3581,365,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Gun Runner,1,Vivid,25,31,0.81,-6,Loss
3581,365,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Dylan,25,29,0.86,-4,Win
3581,365,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Seany,27,22,1.23,5,Win
3581,365,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Skrapz,30,23,1.3,7,Win
3581,365,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,wuskin,24,15,1.6,9,Win
3581,365,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Gun Runner,1,Zer0,32,26,1.23,6,Win
3581,366,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,Piccadilly,2,AquA,8,5,1.6,3,Win
3581,366,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,Piccadilly,2,Blazt,6,6,1,0,Win
3581,366,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,Piccadilly,2,Decemate,10,4,2.5,6,Win
3581,366,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,Piccadilly,2,Spart,3,7,0.43,-4,Win
3581,366,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,Piccadilly,2,Vivid,10,7,1.43,3,Win
3581,366,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Dylan,8,6,1.33,2,Loss
3581,366,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Seany,5,8,0.63,-3,Loss
3581,366,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Skrapz,2,7,0.29,-5,Loss
3581,366,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,wuskin,10,8,1.25,2,Loss
3581,366,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,Piccadilly,2,Zer0,4,8,0.5,-4,Loss
3581,367,Seattle,Los Angeles Guerrillas,London Royal Ravens,Domination,Gun Runner,3,AquA,18,20,0.9,-2,Loss
3581,367,Seattle,Los Angeles Guerrillas,London Royal Ravens,Domination,Gun Runner,3,Blazt,14,11,1.27,3,Loss
3581,367,Seattle,Los Angeles Guerrillas,London Royal Ravens,Domination,Gun Runner,3,Decemate,23,18,1.28,5,Loss
3581,367,Seattle,Los Angeles Guerrillas,London Royal Ravens,Domination,Gun Runner,3,Spart,16,23,0.7,-7,Loss
3581,367,Seattle,Los Angeles Guerrillas,London Royal Ravens,Domination,Gun Runner,3,Vivid,22,22,1,0,Loss
3581,367,Seattle,London Royal Ravens,Los Angeles Guerrillas,Domination,Gun Runner,3,Dylan,16,21,0.76,-5,Win
3581,367,Seattle,London Royal Ravens,Los Angeles Guerrillas,Domination,Gun Runner,3,Seany,20,16,1.25,4,Win
3581,367,Seattle,London Royal Ravens,Los Angeles Guerrillas,Domination,Gun Runner,3,Skrapz,21,20,1.05,1,Win
3581,367,Seattle,London Royal Ravens,Los Angeles Guerrillas,Domination,Gun Runner,3,wuskin,18,16,1.13,2,Win
3581,367,Seattle,London Royal Ravens,Los Angeles Guerrillas,Domination,Gun Runner,3,Zer0,19,20,0.95,-1,Win
3581,368,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Rammaza,4,AquA,19,19,1,0,Win
3581,368,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Rammaza,4,Blazt,20,18,1.11,2,Win
3581,368,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Rammaza,4,Decemate,24,21,1.14,3,Win
3581,368,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Rammaza,4,Spart,19,23,0.83,-4,Win
3581,368,Seattle,Los Angeles Guerrillas,London Royal Ravens,Hardpoint,Rammaza,4,Vivid,25,26,0.96,-1,Win
3581,368,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Rammaza,4,Dylan,23,25,0.92,-2,Loss
3581,368,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Rammaza,4,Seany,16,23,0.7,-7,Loss
3581,368,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Rammaza,4,Skrapz,25,20,1.25,5,Loss
3581,368,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Rammaza,4,wuskin,20,16,1.25,4,Loss
3581,368,Seattle,London Royal Ravens,Los Angeles Guerrillas,Hardpoint,Rammaza,4,Zer0,23,23,1,0,Loss
3581,369,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,St. Petrograd,5,AquA,12,7,1.71,5,Loss
3581,369,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,St. Petrograd,5,Blazt,5,8,0.63,-3,Loss
3581,369,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,St. Petrograd,5,Decemate,7,7,1,0,Loss
3581,369,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,St. Petrograd,5,Spart,4,8,0.5,-4,Loss
3581,369,Seattle,Los Angeles Guerrillas,London Royal Ravens,Search and Destroy,St. Petrograd,5,Vivid,2,8,0.25,-6,Loss
3581,369,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,St. Petrograd,5,Dylan,8,9,0.89,-1,Win
3581,369,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,St. Petrograd,5,Seany,9,5,1.8,4,Win
3581,369,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,St. Petrograd,5,Skrapz,6,7,0.86,-1,Win
3581,369,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,St. Petrograd,5,wuskin,7,4,1.75,3,Win
3581,369,Seattle,London Royal Ravens,Los Angeles Guerrillas,Search and Destroy,St. Petrograd,5,Zer0,6,5,1.2,1,Win
3587,370,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Rammaza,1,Alexx,33,22,1.5,11,Win
3587,370,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Rammaza,1,Asim,30,27,1.11,3,Win
3587,370,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Rammaza,1,Assault,35,18,1.94,17,Win
3587,370,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Rammaza,1,GodRx,21,20,1.05,1,Win
3587,370,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Rammaza,1,SiLLY,23,22,1.05,1,Win
3587,370,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Rammaza,1,Chino,18,31,0.58,-13,Loss
3587,370,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Rammaza,1,Dashy,21,30,0.7,-9,Loss
3587,370,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Rammaza,1,Kenny,20,25,0.8,-5,Loss
3587,370,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Rammaza,1,Slasher,24,22,1.09,2,Loss
3587,370,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Rammaza,1,TJHaly,26,34,0.76,-8,Loss
3587,371,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,St. Petrograd,2,Alexx,6,9,0.67,-3,Loss
3587,371,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,St. Petrograd,2,Asim,9,9,1,0,Loss
3587,371,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,St. Petrograd,2,Assault,5,7,0.71,-2,Loss
3587,371,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,St. Petrograd,2,GodRx,10,6,1.67,4,Loss
3587,371,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,St. Petrograd,2,SiLLY,5,10,0.5,-5,Loss
3587,371,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,St. Petrograd,2,Chino,8,7,1.14,1,Win
3587,371,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,St. Petrograd,2,Dashy,5,8,0.63,-3,Win
3587,371,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,St. Petrograd,2,Kenny,11,7,1.57,4,Win
3587,371,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,St. Petrograd,2,Slasher,8,6,1.33,2,Win
3587,371,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,St. Petrograd,2,TJHaly,9,8,1.13,1,Win
3587,372,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Gun Runner,3,Alexx,22,19,1.16,3,Win
3587,372,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Gun Runner,3,Asim,24,20,1.2,4,Win
3587,372,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Gun Runner,3,Assault,19,17,1.12,2,Win
3587,372,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Gun Runner,3,GodRx,18,20,0.9,-2,Win
3587,372,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Domination,Gun Runner,3,SiLLY,21,21,1,0,Win
3587,372,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Gun Runner,3,Chino,20,22,0.91,-2,Loss
3587,372,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Gun Runner,3,Dashy,24,23,1.04,1,Loss
3587,372,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Gun Runner,3,Kenny,18,20,0.9,-2,Loss
3587,372,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Gun Runner,3,Slasher,17,18,0.94,-1,Loss
3587,372,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Domination,Gun Runner,3,TJHaly,18,21,0.86,-3,Loss
3587,373,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,4,Alexx,28,31,0.9,-3,Loss
3587,373,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,4,Asim,32,28,1.14,4,Loss
3587,373,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,4,Assault,23,23,1,0,Loss
3587,373,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,4,GodRx,26,29,0.9,-3,Loss
3587,373,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Hardpoint,Azhir Cave,4,SiLLY,24,33,0.73,-9,Loss
3587,373,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,4,Chino,23,25,0.92,-2,Win
3587,373,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,4,Dashy,37,27,1.37,10,Win
3587,373,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,4,Kenny,25,27,0.93,-2,Win
3587,373,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,4,Slasher,33,26,1.27,7,Win
3587,373,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Hardpoint,Azhir Cave,4,TJHaly,26,28,0.93,-2,Win
3587,374,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,5,Alexx,7,7,1,0,Win
3587,374,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,5,Asim,3,9,0.33,-6,Win
3587,374,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,5,Assault,7,6,1.17,1,Win
3587,374,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,5,GodRx,14,7,2,7,Win
3587,374,Seattle,Minnesota Rokkr,OpTic Gaming Los Angeles,Search and Destroy,Arklov Peak,5,SiLLY,10,6,1.67,4,Win
3587,374,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,5,Chino,7,8,0.88,-1,Loss
3587,374,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,5,Dashy,1,10,0.1,-9,Loss
3587,374,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,5,Kenny,9,9,1,0,Loss
3587,374,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,5,Slasher,10,7,1.43,3,Loss
3587,374,Seattle,OpTic Gaming Los Angeles,Minnesota Rokkr,Search and Destroy,Arklov Peak,5,TJHaly,8,7,1.14,1,Loss
3582,375,Seattle,Seattle Surge,New York Subliners,Hardpoint,Gun Runner,1,Apathy,21,31,0.68,-10,Loss
3582,375,Seattle,Seattle Surge,New York Subliners,Hardpoint,Gun Runner,1,Enable,13,28,0.46,-15,Loss
3582,375,Seattle,Seattle Surge,New York Subliners,Hardpoint,Gun Runner,1,Karma,27,30,0.9,-3,Loss
3582,375,Seattle,Seattle Surge,New York Subliners,Hardpoint,Gun Runner,1,Octane,31,23,1.35,8,Loss
3582,375,Seattle,Seattle Surge,New York Subliners,Hardpoint,Gun Runner,1,Slacked,28,26,1.08,2,Loss
